Grism calibration created 2021/11/18 using Iowa Robotic Telescope, SBIG Aluma AC4, Filter: 9
-3.896e+00, -1.140e-08, 2.506e-05, 1.795e-01, 3.792e+02
1648, 3248, 2113, 2313
440.54 4660.9125
440.73 4672.3111
440.92 4683.7186
441.11 4695.1350
441.30 4706.5604
441.50 4717.9949
441.69 4729.4386
441.88 4740.8917
442.07 4752.3541
442.27 4763.8260
442.46 4775.3075
442.65 4786.7987
442.84 4798.2995
443.04 4809.8102
443.23 4821.3307
443.42 4832.8611
443.61 4844.4016
443.81 4855.9521
444.00 4867.5127
444.19 4879.0834
444.39 4890.6644
444.58 4902.2556
444.77 4913.8571
444.96 4925.4689
445.16 4937.0911
445.35 4948.7237
445.54 4960.3668
445.74 4972.0202
445.93 4983.6842
446.12 4995.3587
446.32 5007.0436
446.51 5018.7391
446.70 5030.4452
446.89 5042.1617
447.09 5053.8889
447.28 5065.6265
447.47 5077.3747
447.67 5089.1334
447.86 5100.9027
448.05 5112.6825
448.25 5124.4727
448.44 5136.2735
448.63 5148.0846
448.83 5159.9062
449.02 5171.7383
449.21 5183.5806
449.41 5195.4334
449.60 5207.2964
449.79 5219.1696
449.99 5231.0531
450.18 5242.9468
450.38 5254.8505
450.57 5266.7644
450.76 5278.6882
450.96 5290.6220
451.15 5302.5657
451.34 5314.5192
451.54 5326.4824
451.73 5338.4554
451.92 5350.4379
452.12 5362.4300
452.31 5374.4316
452.51 5386.4425
452.70 5398.4628
452.89 5410.4923
453.09 5422.5308
453.28 5434.5784
453.48 5446.6350
453.67 5458.7004
453.86 5470.7745
454.06 5482.8573
454.25 5494.9485
454.45 5507.0482
454.64 5519.1563
454.83 5531.2725
455.03 5543.3968
455.22 5555.5290
455.42 5567.6691
455.61 5579.8170
455.80 5591.9724
456.00 5604.1353
456.19 5616.3055
456.39 5628.4830
456.58 5640.6675
456.78 5652.8589
456.97 5665.0571
457.16 5677.2620
457.36 5689.4734
457.55 5701.6911
457.75 5713.9151
457.94 5726.1451
458.14 5738.3810
458.33 5750.6227
458.53 5762.8699
458.72 5775.1226
458.92 5787.3805
459.11 5799.6436
459.30 5811.9116
459.50 5824.1843
459.69 5836.4617
459.89 5848.7434
460.08 5861.0295
460.28 5873.3196
460.47 5885.6136
460.67 5897.9113
460.86 5910.2125
461.06 5922.5171
461.25 5934.8249
461.45 5947.1356
461.64 5959.4491
461.84 5971.7652
462.03 5984.0838
462.23 5996.4045
462.42 6008.7272
462.62 6021.0517
462.81 6033.3779
463.01 6045.7054
463.20 6058.0342
463.40 6070.3639
463.59 6082.6945
463.79 6095.0256
463.98 6107.3571
464.18 6119.6887
464.37 6132.0203
464.57 6144.3517
464.76 6156.6825
464.96 6169.0127
465.15 6181.3420
465.35 6193.6701
465.54 6205.9968
465.74 6218.3220
465.93 6230.6453
466.13 6242.9667
466.32 6255.2858
466.52 6267.6024
466.71 6279.9162
466.91 6292.2272
467.11 6304.5349
467.30 6316.8393
467.50 6329.1400
467.69 6341.4368
467.89 6353.7295
468.08 6366.0179
468.28 6378.3017
468.47 6390.5806
468.67 6402.8545
468.86 6415.1231
469.06 6427.3861
469.26 6439.6434
469.45 6451.8946
469.65 6464.1395
469.84 6476.3779
470.04 6488.6096
470.23 6500.8342
470.43 6513.0515
470.63 6525.2613
470.82 6537.4634
471.02 6549.6575
471.21 6561.8433
471.41 6574.0205
471.60 6586.1890
471.80 6598.3485
472.00 6610.4987
472.19 6622.6394
472.39 6634.7703
472.58 6646.8912
472.78 6659.0018
472.98 6671.1018
473.17 6683.1911
473.37 6695.2692
473.56 6707.3361
473.76 6719.3914
473.96 6731.4349
474.15 6743.4662
474.35 6755.4852
474.54 6767.4917
474.74 6779.4852
474.94 6791.4656
475.13 6803.4327
475.33 6815.3861
475.52 6827.3256
475.72 6839.2510
475.92 6851.1619
476.11 6863.0581
476.31 6874.9394
476.50 6886.8055
476.70 6898.6562
476.90 6910.4911
477.09 6922.3100
477.29 6934.1127
477.49 6945.8989
477.68 6957.6683
477.88 6969.4208
478.07 6981.1559
478.27 6992.8735
478.47 7004.5732
478.66 7016.2549
478.86 7027.9183
479.06 7039.5632
479.25 7051.1891
479.45 7062.7960
479.65 7074.3835
479.84 7085.9514
480.04 7097.4994
480.23 7109.0273
480.43 7120.5349
480.63 7132.0217
480.82 7143.4877
481.02 7154.9325
481.22 7166.3559
481.41 7177.7576
481.61 7189.1375
481.81 7200.4951
482.00 7211.8303
482.20 7223.1428
482.40 7234.4324
482.59 7245.6988
482.79 7256.9418
482.99 7268.1610
483.18 7279.3564
483.38 7290.5275
483.58 7301.6742
483.77 7312.7963
483.97 7323.8934
484.17 7334.9653
484.36 7346.0118
484.56 7357.0326
484.76 7368.0275
484.95 7378.9962
485.15 7389.9385
485.35 7400.8542
485.54 7411.7430
485.74 7422.6047
485.94 7433.4390
486.13 7444.2457
486.33 7455.0246
486.53 7465.7754
486.73 7476.4978
486.92 7487.1917
487.12 7497.8568
487.32 7508.4930
487.51 7519.0998
487.71 7529.6772
487.91 7540.2249
488.10 7550.7426
488.30 7561.2301
488.50 7571.6873
488.70 7582.1138
488.89 7592.5095
489.09 7602.8742
489.29 7613.2075
489.48 7623.5093
489.68 7633.7794
489.88 7644.0175
490.07 7654.2235
490.27 7664.3970
490.47 7674.5380
490.67 7684.6462
490.86 7694.7213
491.06 7704.7632
491.26 7714.7716
491.45 7724.7464
491.65 7734.6873
491.85 7744.5941
492.05 7754.4667
492.24 7764.3047
492.44 7774.1081
492.64 7783.8766
492.83 7793.6100
493.03 7803.3081
493.23 7812.9707
